id,id-new,genreNo,favorite,songName_text,songDetail_text,songSubtitle_text,starMax,combinedTier,combinedTierUra,clearTier,dfcTier,clearTierUra,dfcTierUra,date,debut,source,volume,replaygain,order,starEasy,starNormal,starHard,starMania,starUra,shinutiEasy,shinutiNormal,shinutiHard,shinutiMania,shinutiUra,shinutiEasyDuet,shinutiNormalDuet,shinutiHardDuet,shinutiManiaDuet,shinutiUraDuet,scoreEasy,scoreNormal,scoreHard,scoreMania,scoreUra,branchEasy,branchNormal,branchHard,branchMania,branchUra,songName_font,songDetail_font,songSubtitle_font,previewPos,fumenOffsetPos,tjaFileHash,areFilesGZipped,uniqueId,songFileName
xb1_eva,eva,1,False,A Cruel Angel's Thesis,Neon Genesis Evangelion,Yoko Takahashi,8,0.0,0.0,,,,,2002-03-15,AC3,XB1,1.0,0.0,495,4,4,6,7,8,9670,7970,3730,2890,2360,500,500,500,500,500,1000010,1000850,1000410,1000650,1000980,False,False,False,False,False,1,1,1,66454,0,0,False,1,song_xb1_eva
saoali,,1,False,ADAMAS,Sword Art Online Alicization,LiSA,8,0.0,0.0,,,,,2019-03-28,Green,Nijiiro,1.0,-7.64,496,4,4,4,8,0,9750,7470,3800,2130,0,9750,7470,3800,2130,0,1000900,1001210,1001000,1001310,0,False,False,False,False,False,1,1,1,55183,20,0,False,616,song_saoali
afterd,,1,False,After Dark,Bleach,Asian Kung-Fu Generation,8,0.0,0.0,,,,,2008-03-18,AC11,XB1DLC,0.71,-7.21,497,4,4,5,8,0,8730,6680,4340,2130,0,8250,6150,3660,1930,0,1000620,1001320,1001660,1001110,0,False,False,False,False,False,1,1,1,50352,20,0,False,1780,song_afterd
gdm3,,1,False,Ai Senshi,Mobile Suit Gundam II: Soldiers of Sorrow,Daisuke Inoue,8,0.0,0.0,,,,,2005-08-04,CS5Ani,NS2,0.71,-2.82,498,4,5,6,8,0,7840,5500,3250,2370,0,7840,5500,3240,2370,0,1000380,1001200,1002550,1003940,0,False,False,False,False,False,1,1,1,498,0,0,False,2036,song_gdm3
anatab,,1,False,Anataboshi,Kirarin☆Revolution,MilkyWay,8,0.0,0.0,,,,,2008-12-11,AC12,3DS2,1.0,-5.32,499,3,4,4,5,8,8440,6110,3700,2720,2060,8440,6110,3700,2710,2050,1000420,1001430,1001000,1002920,1004380,False,False,False,False,False,1,1,1,55820,0,0,False,1598,song_anatab
225352706,,1,False,Ao no Sumika,Jujutsu Kaisen,Tatsuya Kitani,8,0.0,0.0,,,,,2023-12-13,Nijiiro,TJA,1.0,0.0,500,3,4,5,8,0,11060,7480,3650,2180,0,11111,7633,3703,2207,1420,1000100,1000640,1002700,1002800,0,False,False,False,False,False,1,1,1,48507,0,225352706,False,,song_225352706
worldt,,1,False,Ashita no Hikari,World Trigger,,8,0.0,0.0,,,,,2015-11-26,WiiU3,WiiU3,1.0,-5.92,501,2,3,6,8,0,15490,8920,3690,2790,0,15490,8920,3690,2780,0,1000560,1000520,1001900,1002030,0,False,False,False,False,False,1,1,1,49827,0,0,False,1292,song_worldt
bluesa,,1,False,BLUE SAPPHIRE,Detective Conan: The Fist of Blue Sapphire,Hiroomi Tosaka,8,0.0,0.0,,,,,2019-10-10,NS1,NS1,1.0,-5.69,502,2,3,6,6,8,16350,10600,4680,3320,2160,3930,3930,3930,3320,2160,1000550,1000200,1001540,1000700,1000080,False,False,False,False,False,1,1,1,2632,0,0,False,913,song_bluesa
bakuti,,1,False,Bakuchi Dancer,Gintama: The Movie,DOES,8,0.0,0.0,,,,,2010-09-08,AC14,AC0,1.0,-6.49,503,4,4,6,8,0,8190,5990,2750,1730,0,8200,6000,2750,1730,0,1001090,1001350,1003450,1002210,0,False,False,False,False,False,1,1,1,50328,0,0,False,1364,song_bakuti
llbkrh,,1,False,Bokura wa Ima no Naka de,Love Live!,μ's,8,0.0,0.0,,,,,2014-01-15,AC0 Momoiro,Nijiiro,1.0,-7.99,504,4,6,6,8,0,8420,5260,3530,2150,0,8420,5260,3530,2150,0,1000160,1001340,1000030,1001050,0,False,False,False,False,False,1,1,1,52339,20,0,False,415,song_llbkrh
ga9sen,,1,False,Brand-new World,The Asterisk War,Nishizawa Shiena,8,0.0,0.0,,,,,2016-01-28,PS Vita,PS Vita,1.0,-6.29,505,4,5,6,8,0,14600,7510,4460,2990,0,14600,7510,4460,2990,0,1000200,1000020,1001480,1001670,0,False,False,False,False,False,1,1,1,50875,0,0,False,1107,song_ga9sen
charlo,,1,False,Bravely You,Charlotte,Lia,8,0.0,0.0,,,,,2015-11-05,PS Vita,PS Vita,1.0,-6.48,506,3,4,5,8,0,10930,7150,3120,2210,0,10940,7150,3120,2210,0,1000000,1000250,1002040,1002860,0,False,False,False,False,False,1,1,1,62385,0,0,False,1097,song_charlo
bright,,1,False,Brightdown,D.Gray-Man,Nami Tamaki,8,0.0,0.0,,,,,2007-07-26,AC10,AC10,0.71,-9.49,507,3,5,6,8,0,9940,7470,3290,2340,0,9990,7510,3300,620,0,1000600,1001210,1001870,1000040,0,False,False,False,False,False,1,1,1,44607,0,0,False,1806,song_bright
dagasi,,1,False,Checkmate!?,Dagashi Kashi,MICHI,8,0.0,0.0,,,,,2016-06-02,PS Vita,PS Vita,1.0,-6.36,508,3,5,6,8,0,12890,6860,3600,2440,0,12890,6860,3600,2440,0,1000630,1000300,1000600,1000920,0,False,False,False,False,False,1,1,1,9001,0,0,False,1098,song_dagasi
deno,,1,False,Climax Jump,Kamen Rider Den-O,AAA,8,0.0,0.0,,,,,2007-07-26,AC10,AC10,0.71,-9.48,509,2,2,5,8,0,16580,11170,5300,2460,0,16620,11200,5310,2460,0,1000100,1000130,1001500,1001920,0,False,False,False,False,False,1,1,1,50951,0,0,False,1809,song_deno
3sh3yo,,1,False,Clover♣Kakumation,Yuru Yuri,Nanamori Chu☆Goraku Bu,8,0.0,0.0,,,,,2016-05-06,PS Vita,PS Vita,1.0,-7.4,510,3,3,6,8,0,7180,6230,2770,2000,0,7180,6230,2770,2000,0,1000020,1000200,1000400,1000500,0,False,False,False,False,False,1,1,1,65719,0,0,False,1082,song_3sh3yo
216230938,,1,False,Cotton Candy Ei-Ei-Oh!,Love Live! Sunshine!!,Ruby Kurosawa (CV: Ai Furihata) from Aquors,8,0.0,0.0,,,,,2024-02-07,Nijiiro,TJA,1.0,0.0,511,3,5,6,8,0,7240,3960,2200,1430,0,7462,4081,2242,1457,1420,1000680,1001200,1004100,1000450,0,False,False,False,False,False,1,1,1,67649,0,216230938,False,,song_216230938
konanc,,1,False,Countdown,Detective Conan,NormCore,8,0.0,0.0,,,,,2018-10-13,Blue,Nijiiro,1.0,-7.67,512,2,4,5,8,0,17070,8040,3460,1670,0,17080,8040,3460,1660,0,1000260,1000920,1001860,1002910,0,False,False,False,False,False,1,1,1,51909,20,0,False,386,song_konanc
ohdcry,,1,False,Cry Baby,Tokyo Revengers,Official HIGE DANdism,8,0.0,0.0,,,,,2021-10-20,NS1,NS1,1.0,-7.8,513,2,3,5,8,0,13430,8570,4870,3020,0,13400,8550,4850,3000,0,1000620,1000420,1001680,1000760,0,False,False,False,False,False,1,1,1,40868,0,0,False,998,song_ohdcry
bleach,,1,False,D-tecnoLife,Bleach,UVERworld,8,0.0,0.0,,,,,2005-08-04,CS5Ani,NS2,0.71,-1.46,514,4,5,6,8,0,8400,6130,3870,2810,0,8400,6130,3870,2800,0,1000800,1000890,1000760,1003160,0,False,False,False,False,False,1,1,1,45744,0,0,False,2030,song_bleach
gdm00,,1,False,DAYBREAK'S BELL,Mobile Suit Gundam 00,L'Arc～en～Ciel,8,0.0,0.0,,,,,2008-03-18,AC11,AC12,0.71,-9.07,515,3,3,7,8,0,10910,8660,2940,2170,0,10980,8680,15850,15850,0,1000710,1000400,1001100,1004140,0,False,False,False,False,False,1,1,1,50218,0,0,False,1734,song_gdm00
dayday,,1,False,DAY×DAY,Gintama,BLUE ENCOUNT,8,0.0,0.0,,,,,2015-11-26,WiiU3,WiiU3,1.0,-7.44,516,4,5,6,8,0,10060,6420,2870,1970,0,10060,6420,2870,1970,0,1000780,1000560,1001120,1000240,0,False,False,False,False,False,1,1,1,53952,0,0,False,1269,song_dayday
dorama,,1,False,Dramatic,Honey and Clover,Yuki,8,0.0,0.0,,,,,2005-12-08,CS6,iOS/AR,1.0,-8.51,517,4,4,6,8,0,10140,7350,3930,2550,0,10140,7350,3920,2560,0,1000020,1000950,1002290,1002950,0,False,False,False,False,False,1,1,1,45159,0,0,False,1149,song_dorama
fparty,,1,False,Family Party,Crayon Shin-chan: Robo Dad Strikes Back,Kyary Pamyu Pamyu,8,0.0,0.0,,,,,2014-07-16,AC0 Kimidori,WiiU2,1.0,-6.54,518,2,4,6,8,0,10850,5360,3090,2360,0,10860,5380,3100,2360,0,1000600,1001360,1001670,1002580,0,False,False,False,False,False,1,1,1,1999,0,0,False,1302,song_fparty
xb1_go2,"go,go2",1,False,GO!!!,Naruto,FLOW,8,0.0,0.0,,,,,2004-07-15,AC6,XB1,1.0,0.0,519,4,4,5,8,0,6990,5000,3980,2390,0,500,500,500,500,500,1000370,1000900,1000080,1001410,0,False,False,False,False,False,1,1,1,58227,0,0,False,1,song_xb1_go2
gekido,,1,False,Gekidou,D.Gray-Man,UVERworld,8,0.0,0.0,,,,,2008-12-11,AC12,AC12,0.71,-8.91,520,3,4,5,8,0,10850,8240,3850,2530,0,10870,8260,3880,2530,0,1000700,1000640,1000300,1001350,0,False,False,False,False,False,1,1,1,52895,0,0,False,1735,song_gekido
dbcgen,,1,False,Genkai Toppa×Survivor,Dragon Ball Super,Kiyoshi Hikawa,8,0.0,0.0,,,,,2017-03-22,Yellow,XB1DLC,1.0,-7.39,521,3,3,3,3,8,14370,10560,5440,5000,1910,14380,10560,5440,4990,1910,1000030,1000140,1001280,1001000,1000430,False,False,False,False,False,1,1,1,15068,20,0,False,160,song_dbcgen
magrec,,1,False,Gomakashi,Puella Magi Madoka Magica: Magia Record,,8,0.0,0.0,,,,,2020-10-08,NS1,NS1,1.0,-6.04,522,3,6,5,8,0,13650,5930,3520,2510,0,13650,5930,3520,2510,0,1000550,1000140,1001660,1000150,0,False,False,False,False,False,1,1,1,58623,0,0,False,974,song_magrec
tnkgrd,,1,False,Grand Escape,Weathering with You,,8,0.0,0.0,,,,,2020-02-13,NS1,PS4,1.0,-5.66,523,3,3,5,8,0,10070,6270,3260,1800,0,10070,6270,3260,1800,0,1000330,1001330,1000500,1000300,0,False,False,False,False,False,1,1,1,106957,20,0,False,887,song_tnkgrd
shingk,,1,False,Guren no Yumiya,Attack on Titan,Linked Horizon,8,0.0,0.0,,,,,2013-07-24,AC0 Sorairo,Nijiiro,1.0,-8.14,524,5,6,6,8,0,5480,4210,3310,1960,0,5480,4210,3310,1950,0,1000460,1001170,1000310,1004100,0,False,False,False,False,False,1,1,1,48366,20,0,False,624,song_shingk
xb1_shing2,shing2,1,False,Guren no Yumiya (Cover),Attack on Titan,Linked Horizon,8,0.0,0.0,,,,,2013-07-24,AC0 Sorairo,XB1,1.0,0.0,525,5,6,6,8,0,5480,4210,3310,1960,0,500,500,500,500,500,1000560,1001170,1000310,1004100,0,False,False,False,False,False,1,1,1,48411,0,0,False,1,song_xb1_shing2
kimetu,,1,False,Gurenge,Demon Slayer: Kimetsu no Yaiba,LiSA,8,0.0,0.0,,,,,2019-07-25,Green,Nijiiro,1.0,-6.28,526,2,2,3,6,8,21600,13420,7040,3430,2490,21610,13410,7030,3420,2480,1000000,1000680,1001340,1002230,1002000,False,False,False,False,False,1,1,1,61077,20,0,False,372,song_kimetu
trigun,,1,False,H.T,Trigun,Tsuneo Imahori,8,0.0,0.0,,,,,2023-03-17,PTB,PTB,0.71,-8.12,527,2,4,6,8,0,10940,6180,2960,1930,0,10950,6180,2960,1920,0,1000040,1000280,1001760,1003950,0,False,False,False,False,False,1,1,1,10645,0,0,False,2115,song_trigun
gdmchr,,1,False,HERE COMES CHAR,Mobile Suit Gundam,Koichiro Hori,8,0.0,0.0,,,,,2022-11-18,PTB,PTB,0.71,-6.35,528,2,4,5,7,8,12720,7730,4260,3070,2180,12720,7730,4250,3060,2180,1000160,1000440,1002280,1000910,1001760,False,False,False,False,False,1,1,1,16481,0,0,False,2113,song_gdmchr
touken,,1,False,Hanamaru◎biyori!,Touken Ranbu: Hanamaru,,8,0.0,0.0,,,,,2016-12-20,Red,AC0,1.0,-7.81,529,3,5,7,8,0,9640,5230,3290,1940,0,9640,5230,3290,1940,0,1000920,1001500,1000190,1001280,0,False,False,False,False,False,1,1,1,2904,0,0,False,1478,song_touken
happy,,1,False,Happy☆,Kirarin☆Revolution,Koharu Kusumi,8,0.0,0.0,,,,,2007-07-26,AC10,AC10,0.71,-9.59,530,2,3,4,8,0,10260,8030,4860,2690,0,10310,14930,4900,2730,0,1000920,1000220,1000640,1000340,0,False,False,False,False,False,1,1,1,4178,0,0,False,1811,song_happy
negima,,1,False,Happy☆Material,Negima! Magister Negi Magi,Mahora Academy Class 2A,8,0.0,0.0,,,,,2005-08-04,CS5Ani,3DS2,1.0,-5.32,531,4,6,6,8,0,6200,4420,2980,1840,0,6200,4420,2980,1840,0,1001100,1002020,1002880,1000960,0,False,False,False,False,False,1,1,1,6341,0,0,False,1603,song_negima
xb1_yukai,"yukai,exyuka",1,False,Hare Hare Yukai,The Melancholy of Haruhi Suzumiya,"Aya Hirano, Minori Chihara, Yuko Goto",8,0.0,0.0,,,,,2006-12-07,CS7,XB1,1.0,0.0,532,4,5,6,8,8,11450,7670,4470,2730,2730,500,500,500,500,500,1000250,1000700,1000910,1001580,1001580,False,False,False,False,False,1,1,1,30870,0,0,False,1,song_xb1_yukai
chu2ed,,1,False,INSIDE IDENTITY,"Love, Chunibyo & Other Delusions",Black Raison d'être,8,0.0,0.0,,,,,2013-03-13,AC0 Sorairo,AC0,1.0,-9.29,533,4,4,5,8,0,6910,5350,3680,2170,0,6920,5350,3680,2170,0,1000140,1000900,1000100,1001430,0,False,False,False,False,False,1,1,1,58862,0,0,False,1374,song_chu2ed
mcrdbl,,1,False,Ikenai Borderline,Macross Delta,,8,0.0,0.0,,,,,2016-07-14,Red,AC0,1.0,-6.96,534,3,4,5,7,8,9190,7490,3790,2540,1870,9190,7490,3790,2530,1870,1001020,1000880,1000990,1003700,1001110,False,False,False,False,False,1,1,1,60455,0,0,False,1427,song_mcrdbl
haikyu,,1,False,Imagination,Haikyuu!!,SPYAIR,8,0.0,0.0,,,,,2014-07-16,AC0 Kimidori,PS Vita,1.0,-5.95,535,3,5,6,8,0,9310,4670,2700,2080,0,9320,4670,2700,2080,0,1000070,1001480,1003400,1001680,0,False,False,False,False,False,1,1,1,34960,0,0,False,1115,song_haikyu
xb1_enenop,enenop,1,False,Inferno,Fire Force,Mrs. GREEN APPLE,8,0.0,0.0,,,,,2020-01-23,PS4,XB1,1.0,0.0,536,3,5,5,8,0,9500,5640,3420,2040,0,500,500,500,500,500,1000200,1001180,1000940,1002440,0,False,False,False,False,False,1,1,1,38854,0,0,False,1,song_xb1_enenop
tnkai2,,1,False,Is There Still Anything That Love Can Do?,Weathering with You,,8,0.0,0.0,,,,,2020-02-13,NS1,Nijiiro,1.0,-4.78,537,2,2,4,5,8,13630,9740,5220,3360,2330,13630,9740,5210,3360,2330,1000590,1000380,1001300,1000660,1000370,False,False,False,False,False,1,1,1,102732,20,0,False,729,song_tnkai2
justaw,,1,False,Just Awake,HUNTER × HUNTER,"Fear, and Loathing in Las Vegas",8,0.0,0.0,,,,,2022-09-07,Nijiiro,Nijiiro,1.0,-8.0,538,3,4,5,8,0,11070,6630,3680,1910,0,11070,6630,3680,1910,1000,1000300,1000500,1001980,1002440,0,False,False,False,False,False,1,1,1,45546,20,0,False,1,song_justaw
evekai,eveka2,1,False,Kaikai Kitan,Jujutsu Kaisen,Eve,8,0.0,0.0,,,,,2021-03-11,NS1,NS1,1.0,-7.29,539,4,5,6,8,0,11030,5220,3210,2070,0,11030,5220,3210,2070,0,1000700,1001220,1000200,1004240,0,False,False,False,False,False,1,1,1,48213,0,0,False,947,song_evekai
umaru,,1,False,Kakushinteki☆Metamarupho～se!,Himouto! Umaru-chan,Aimi Tanaka,8,0.0,0.0,,,,,2016-04-07,PS Vita,PS Vita,1.0,-7.11,540,3,5,5,8,0,10070,6080,3360,2430,0,10070,6080,3360,2430,0,1000530,1000120,1001520,1001400,0,False,False,False,False,False,1,1,1,58441,0,0,False,1134,song_umaru
krkrkr,,1,False,Kira Kira Kirara☆,Onegai My Melody Kirara☆,Yuka Uchiyae,8,0.0,0.0,,,,,2008-12-11,AC12,AC12,0.71,-7.57,541,3,3,6,8,0,10590,8000,3600,2030,0,10630,8050,3610,2030,0,1000060,1000800,1002300,1004090,0,False,False,False,False,False,1,1,1,50730,0,0,False,1740,song_krkrkr
melody,,1,False,Koi ♥ Kuru,Onegai My Melody ~Kuru Kuru Shuffle~,Marina Kuroki,8,0.0,0.0,,,,,2006-12-07,CS7,AC9,0.71,-9.22,542,2,4,4,8,0,13950,8770,4570,1960,0,14010,15780,4580,1960,0,1000550,1000510,1001960,1004700,0,False,False,False,False,False,1,1,1,3130,0,0,False,1842,song_melody
krkrkk,,1,False,Korokoro Cocotama!,Kamisama Minarai: Himitsu no Cocotama,,8,0.0,0.0,,,,,2016-06-16,3DS3,NSRPG2,1.0,-7.7,543,3,3,5,8,0,12230,7430,3690,2050,0,12230,7420,3680,2040,0,1000530,1001320,1002500,1004100,0,False,False,False,False,False,1,1,1,40601,0,0,False,1073,song_krkrkk
mlov1k,,1,False,Maji LOVE 1000%,Uta no☆Purinsu sa ma♪Maji LOVE 1000%,STARISH,8,0.0,0.0,,,,,2015-07-09,PS Vita,PS Vita,1.0,-6.24,544,2,3,5,8,0,13280,9390,4730,2950,0,13290,9390,4730,2950,0,1000100,1000640,1000000,1000450,0,False,False,False,False,False,1,1,1,22481,0,0,False,1127,song_mlov1k
mlov2k,,1,False,Maji LOVE 2000%,Uta no☆Purinsu sa ma♪Maji LOVE 2000%,STARISH,8,0.0,0.0,,,,,2013-12-11,AC0 Momoiro,AC0,1.0,-10.56,545,3,5,5,8,0,9120,6890,4390,2330,0,9120,6890,4390,2330,0,1000980,1001160,1001250,1002180,0,False,False,False,False,False,1,1,1,68511,0,0,False,1432,song_mlov2k
pkmmzs,,1,False,Mezase Pokémon Master -20th Anniversary-,Pokémon the Movie: I Choose You!,,8,0.0,0.0,,,,,2017-07-15,Yellow,Nijiiro,1.0,-6.19,546,2,4,6,8,8,19050,8300,5090,3260,2400,19050,8300,5080,3250,2400,1000200,1000600,1000570,1000820,1001900,False,False,False,False,False,1,1,1,41772,20,0,False,547,song_pkmmzs
prpri9,,1,False,Miracle Go! Princess PreCure,PreCure: Go! Princess PreCure,Karin Isobe,8,0.0,0.0,,,,,2015-03-11,AC0 Murasaki,WiiU3,1.0,-8.92,547,3,4,3,8,0,10150,7340,4150,2260,0,10140,7340,4150,2250,0,1000900,1000700,1000000,1003620,0,False,False,False,False,False,1,1,1,74081,0,0,False,1286,song_prpri9
dmjojo,,1,False,Mirai wa Joe! Joe!,Duel Masters,Hayabusa,8,0.0,0.0,,,,,2017-07-05,Yellow,Nijiiro,1.0,-6.27,548,2,3,5,8,0,13090,7000,4170,2060,0,13090,7000,4170,2060,0,1000640,1000800,1000260,1002040,0,False,False,False,False,False,1,1,1,2282,20,0,False,181,song_dmjojo
smoon2,,1,False,Moonlight Legend,Pretty Guardian Sailor Moon,,8,0.0,0.0,,,,,2002-03-15,AC3,NS2,0.71,-1.86,549,2,2,5,8,0,12470,9490,4470,2540,0,12470,9490,4470,2540,0,1000700,1000050,1000610,1002860,0,False,False,False,False,False,1,1,1,18219,0,0,False,2018,song_smoon2
angelb,,1,False,"My Soul, Your Beats!",Angel Beats,Lia,8,0.0,0.0,,,,,2010-09-08,AC14,Nijiiro,1.0,-5.02,550,3,4,7,8,0,11260,8110,4170,2240,0,11260,8100,4170,2240,0,1000680,1000920,1000590,1000360,0,False,False,False,False,False,1,1,1,55139,20,0,False,61,song_angelb
shing3,,1,False,My War (Boku no Sensou),Attack on Titan,Shinsei Kamattechan,8,0.0,0.0,,,,,2021-12-15,Nijiiro,Nijiiro,1.0,-6.14,551,3,4,5,8,0,9770,5580,3900,2410,0,9770,5580,3900,2400,1000,1000240,1000640,1000500,1001410,0,False,False,False,False,False,1,1,1,41752,20,0,False,1,song_shing3
nightf,,1,False,NIGHT OF FIRE,Initial D,Dream,8,0.0,0.0,,,,,2009-07-14,AC12.5,AC13,0.71,-7.42,552,4,6,7,8,0,6720,4930,2360,1880,0,16670,15870,15820,16670,0,1001280,1000790,1003000,1003920,0,False,False,False,False,False,1,1,1,52050,0,0,False,1652,song_nightf
185513050,,1,False,Nameless Story,That Time I Got Reincarnated As A Slime,Noa no Karasu,8,0.0,0.0,,,,,2024-02-19,Nijiiro,TJA,1.0,0.0,553,3,4,5,8,0,15010,9700,4050,2230,0,15384,10101,4201,2283,1420,1000160,1000600,1000200,1002980,0,False,False,False,False,False,1,1,1,58354,0,185513050,False,,song_185513050
iina1,,1,False,Ni'n Gen Tte Ii Na,Manga Nippon Mukashi Banashi,,8,0.0,0.0,,,,,2006-03-23,AC8,iOS/AR,1.0,-9.64,554,3,4,7,8,0,16620,9790,4720,3750,0,16620,9790,4720,3750,0,1000300,1000780,1001640,1002150,0,False,False,False,False,False,1,1,1,22244,0,0,False,1157,song_iina1
umaru2,,1,False,Nimensei☆Ura-omote Life!,Himouto! Umaru-chan,Aimi Tanaka,8,0.0,0.0,,,,,2017-10-11,Yellow,AC0,1.0,-7.2,555,3,5,6,8,0,8790,5880,3310,2400,0,8800,5880,3310,2400,0,1000070,1001120,1000210,1003500,0,False,False,False,False,False,1,1,1,59498,0,0,False,1482,song_umaru2
haiky3,,1,False,PHOENIX,Haikyuu!! TO THE TOP,Burnout Syndromes,8,0.0,0.0,,,,,2020-08-20,Nijiiro,NS1,1.0,-8.44,556,3,4,5,8,0,13070,7410,4630,2160,0,13070,7410,4630,2160,0,1000320,1001140,1001620,1002520,0,False,False,False,False,False,1,1,1,56491,0,0,False,954,song_haiky3
poptep,,1,False,POP TEAM EPIC,Pop Team Epic,,8,0.0,0.0,,,,,2018-03-15,Blue,Nijiiro,1.0,-7.82,557,2,3,4,8,0,17730,12240,5420,2360,0,17730,12240,5420,2360,0,1000180,1000040,1000060,1002580,0,False,False,False,False,False,1,1,1,48044,20,0,False,552,song_poptep
xb1_rezero,rezero,1,False,Paradisus-Paradoxum,Re:ZERO -Starting Life in Another World-,MYTH&ROID,8,0.0,0.0,,,,,2016-09-14,Red,XB1,1.0,0.0,558,3,5,6,8,0,11550,6200,3460,2300,0,500,500,500,500,500,1000000,1000600,1002120,1000000,0,False,False,False,False,False,1,1,1,9311,0,0,False,1,song_xb1_rezero
gdmorp,,1,False,Raise your flag,Mobile Suit Gundam: Iron-Blooded Orphans,,8,0.0,0.0,,,,,2016-02-04,PS Vita,PS Vita,1.0,-6.98,559,2,4,5,8,0,18760,9620,4320,2430,0,18760,9620,4310,2430,0,1000380,1000160,1001880,1001730,0,False,False,False,False,False,1,1,1,52289,0,0,False,1109,song_gdmorp
remen8,,1,False,Re:member,Naruto,FLOW,8,0.0,0.0,,,,,2006-12-07,CS7,AC9,0.71,-10.06,560,3,5,5,8,0,9190,6480,3530,1870,0,9260,6540,3540,1870,0,1000320,1000940,1002660,1002320,0,False,False,False,False,False,1,1,1,57240,0,0,False,1848,song_remen8
saoggo,,1,False,Ryuusei,"Sword Art Online Alternative ""Gun Gale Online""",,8,0.0,0.0,,,,,2018-08-08,Blue,Nijiiro,1.0,-6.64,561,2,3,5,8,0,13950,9690,5720,2570,0,13950,9690,5710,2560,0,1000350,1000380,1001040,1002480,0,False,False,False,False,False,1,1,1,55126,20,0,False,617,song_saoggo
ka2kam,,1,False,Sacrifice,To the Abandoned Sacred Beasts,Mafumafu,8,0.0,0.0,,,,,2020-03-24,Nijiiro,Nijiiro,1.0,-7.38,562,3,4,4,8,0,18620,11190,5070,2140,0,18630,11190,5060,2130,0,1000160,1000220,1001580,1000640,0,False,False,False,False,False,1,1,1,49369,20,0,False,358,song_ka2kam
scarbl,,1,False,Scar,Bleach: Thousand Year-Blood War,Tatsuya Kitani,8,0.0,0.0,,,,,2023-07-13,NS2,NS2,0.71,-3.67,563,3,5,5,8,0,9870,5330,3430,2250,0,9870,5330,3430,2240,0,1000770,1001410,1000600,1003450,0,False,False,False,False,False,1,1,1,54451,0,0,False,2123,song_scarbl
ansa2k,,1,False,Seishun Satsubatsu-ron,Assassination Classroom,3-nen E-gumi Utatan,8,0.0,0.0,,,,,2015-02-27,iOS,PS Vita,1.0,-8.11,564,4,5,7,8,0,9100,5970,3140,2450,0,9100,5970,3140,2450,0,1000800,1000220,1002820,1002900,0,False,False,False,False,False,1,1,1,46999,0,0,False,1085,song_ansa2k
xb1_kekka2,kekka2,1,False,Sugar Song and Bitter Step,Blood Blockade Battlefront,UNISON SQUARE GARDEN,8,0.0,0.0,,,,,2015-12-03,PS Vita,XB1,1.0,0.0,565,3,4,5,8,0,7890,5860,2990,1870,0,500,500,500,500,500,1000440,1001040,1000380,1001750,0,False,False,False,False,False,1,1,1,67366,0,0,False,1,song_xb1_kekka2
heroac,,1,False,THE DAY,My Hero Academia,,8,0.0,0.0,,,,,2016-09-01,3DS3,NS2,0.71,-7.93,566,2,4,6,8,0,9220,5880,3380,2050,0,9220,5880,3370,2050,0,1000360,1000320,1002020,1001200,0,False,False,False,False,False,1,1,1,63522,0,0,False,1595,song_heroac
i7poli,,1,False,THE POLiCY,IDOLiSH7 Third BEAT,IDOLiSH7,8,0.0,0.0,,,,,2022-09-07,Nijiiro,Nijiiro,1.0,0.0,567,2,4,6,8,0,11980,6850,3890,2720,0,11980,6850,3890,2710,1000,1000540,1000350,1001640,1002020,0,False,False,False,False,False,1,1,1,63274,20,0,False,1,song_i7poli
lupin,,1,False,THEME From LUPIN III '78,Lupin the Third Part 2,Pete Mac Jr. & You & Explosion Band,8,0.0,0.0,,,,,2001-02-21,AC1,PTB,0.71,-4.89,568,4,5,6,7,8,9420,6210,3290,3090,2640,9420,6210,3290,3090,2640,1000620,1000510,1000160,1002560,1001220,False,False,False,False,False,1,1,1,15330,0,0,False,1041,song_lupin
2night,,1,False,"TONIGHT, TONIGHT, TONIGHT",Bleach,Beat Crusaders,8,0.0,0.0,,,,,2006-12-20,AC9,NS2,0.71,-3.25,569,3,5,8,8,0,10610,6880,2910,1990,0,10610,6880,2920,1990,0,1000440,1001300,1001930,1002960,0,False,False,False,False,False,1,1,1,39180,0,0,False,1829,song_2night
gdmsui,,1,False,The Blessing,Mobile Suit Gundam: The Witch from Mercury,YOASOBI,8,0.0,0.0,,,,,2023-02-09,NS2,NS2,0.71,-3.13,570,3,5,6,8,0,11030,4950,2900,1980,0,11030,4950,2900,1980,0,1000400,1001450,1003000,1004400,0,False,False,False,False,False,1,1,1,51528,0,0,False,2085,song_gdmsui
965op2,,1,False,The Other self,Kuroko no Basuke,GRANRODEO,8,0.0,0.0,,,,,2013-12-18,WiiU1,AC0,1.0,-8.55,571,3,4,6,8,0,10550,7940,3360,2080,0,10560,7950,3370,2080,0,1000800,1000700,1000360,1002400,0,False,False,False,False,False,1,1,1,59528,0,0,False,1354,song_965op2
tmktsr,,1,False,Tokyo Shandy Rendezvous,Urusei Yatsura (2022),MAISONdes feat. KAF & TSUMIKI,8,0.0,0.0,,,,,2023-04-19,Nijiiro,Nijiiro,1.0,0.0,572,3,3,5,8,0,12150,8510,3290,2040,0,12150,8510,3290,2040,1000,1000200,1000470,1000370,1002200,0,False,False,False,False,False,1,1,1,57024,20,0,False,1,song_tmktsr
